cpu_usage,network_traffic,hour
96.37556444634188,372.1563818865749,21
10.443475303113326,318.6002594177073,21
19.930958677334853,610.2385476717797,17
20.71117465041513,199.86487287013856,16
95.2359868311275,51.229244306641,5
44.904202611922486,156.36199312034893,16
75.9257923026528,745.5819841970899,19
57.24244499065109,573.7707712663971,2
32.57534266756286,967.0208320303758,17
85.24947354454517,345.80683243995,4
72.98495295515387,545.3391039742611,16
6.309790831002693,1.3184881904799717,6
11.670972973891358,657.7194123039225,22
31.152752717415765,681.0757597035065,3
99.98647678370328,829.46239755648,8
1.155540111000708,333.5455137510762,2
74.79283963936746,457.0832836375668,4
45.69590747036144,936.1463464067956,8
95.20177612830516,869.8562244849057,5
34.70644717737762,542.4984317080883,7
66.96768671456563,303.33003663601664,9
28.501893495147424,97.64283325739498,23
30.519611912210497,32.14268598519132,16
95.77671046986312,173.8038865705298,3
50.28822807102184,857.5779326642829,3
70.27676793502651,516.6926164892682,15
44.74733097678574,794.0566065790646,5
66.27912209799044,153.15021269547034,6
14.713289950068976,525.9344033596188,16
0.4706441615487056,520.0395418637333,11
6.92077152472641,991.7205316643198,4
4.059730841981335,69.84636011166944,18
84.53535898876267,13.450539265233983,2
35.54536566986384,224.23573759690075,16
96.33858582963688,212.78500819873324,5
31.9405509666198,844.7557446805504,16
56.08335925610304,834.9614955550005,10
70.39683720693583,370.8383162163162,16
78.70355049844675,141.34836611873857,7
18.213399095875804,918.9700766312654,12
56.62291569251883,191.78571915182795,16
92.47259042929456,673.1218490096155,10
33.140575175669525,475.0894178294205,4
70.22076238869245,554.3087248404556,10
39.94192849543602,86.8125618927541,16
65.64152001893994,562.8300783270753,3
1.3794365643368112,725.6384721838572,13
96.10776310480806,911.2554602825592,7
68.83930910569582,187.1002806126566,22
71.9989886715214,160.77971783802968,15
6.174593819355412,536.5571700484786,5
24.928396460046365,118.09798294287664,8
3.150869662356026,647.2771494128527,6
77.88343780083775,985.3999077542302,23
11.759000087472804,216.9910788656797,16
35.41958497341261,730.0386414598959,1
11.936965160908864,847.3677565395367,1
10.053010557908394,425.0688531308002,13
38.85116636680721,861.4491012278892,1
22.56301807917074,983.699464800302,19
42.15701393454492,635.5223783195436,15
39.50230373907283,922.368665086616,22
86.58638445627193,678.2961616961867,9
25.11930041817813,394.42712693290383,13
67.1798612212944,962.787404084178,22
29.66587434479727,943.585356059844,3
60.96531373642794,335.3667396301265,11
93.02569364019485,614.6716672445114,10
86.88711657882997,663.3233826387831,9
18.44329693349086,456.880419240916,3
45.77731321094,456.7841243567456,16
29.149200124462396,839.7678410132675,14
5.729547284541448,971.7307472213064,21
90.71135838714778,936.615366462783,12
73.23975171230637,213.52985549136528,18
58.99804156351565,193.73667829304253,23
98.71995959011907,915.9361801519896,2
0.2933003712797699,980.1459430865452,20
61.63657484728223,115.0031439255268,21
10.449558020943982,136.662597013124,3
71.17825951239502,262.4974702674949,23
75.75112058302376,366.6836963330289,2
30.51734624310892,917.6700486863174,18
72.56421817185152,496.93061602493617,16
82.46788628578747,402.5746287261476,13
86.76748942297155,555.9246789482685,5
75.61656919683527,302.4393982234096,20
79.83552105496479,326.2889647059701,3
57.06006984864917,824.3257025949779,14
27.093494486490734,372.45371194910393,21
73.160793278945,865.030340354991,5
61.82408276453364,265.26105584422567,19
29.049612710361,463.1231295465559,11
61.21443583813508,100.92238350953563,1
10.510658385084293,244.0039251019517,21
43.61868636405851,162.06962265213565,12
46.85191501334397,829.8319504178688,13
85.40140159353106,903.2041966287378,22
35.318806968418606,181.86302160836632,23
81.36444260152106,610.7655288718773,14
88.82370003126655,45.65843308149886,16
75.71449923148991,821.8992374471427,8
9.259189877437825,235.186720717152,3
92.33941041114063,68.33419705099797,7
57.34036749843029,350.8248271303549,6
31.656872317949716,268.80616567320345,8
77.46482013907719,126.9086527654446,3
83.67338101807424,295.7964466788784,10
22.609351990454677,827.852345234403,8
15.633120826958658,804.6899255320395,2
38.39181692656868,513.5461479206698,0
95.77155266495777,205.05757387688303,8
23.677551632502635,856.5309253507434,3
4.069351743969518,772.8348764793407,13
12.705764325221814,782.8893387232896,2
44.9317096759173,244.6666901752418,17
32.47014396651603,389.87954171338623,6
45.96244191110984,860.0935426629719,10
57.492121567152175,937.559975279082,3
53.281941146582014,623.7932272772406,0
32.962235315012315,85.13708926932695,14
78.34355315384937,212.6485861167565,21
0.6928586054061103,189.6120485605304,18
77.51981086511631,845.9697840092972,7
12.044237979199778,544.4740660841815,3
48.882731865953176,386.54820147174894,6
36.29947778950559,783.4857444092814,7
63.790870174658544,625.226079845525,20
17.342166841859108,485.9866472090103,6
15.052691187349607,21.203559287254254,9
41.26477217691252,609.5322902187751,21
43.02361970366723,753.5666568952065,12
30.397405938258505,318.7520527482497,0
82.95058801743357,734.2099972679155,21
42.01662089205962,296.8994530658477,15
17.27534887332921,992.6178782517624,14
40.311770467184935,752.0984756117135,9
39.23628602150225,279.76502365128795,10
13.948604282590791,385.6850257624652,4
14.712105002158792,776.8188628778698,16
42.16214001761512,766.9599697409985,6
72.459984448891,266.12833587622185,4
62.0970368142544,940.6332799516975,12
85.30415269054971,163.1986178132625,14
5.3302965917573335,221.63612255546195,20
24.233110265327607,142.509961929702,0
9.116470242066722,983.4509396187028,4
93.6188646216894,161.90494525639832,7
96.87334834876424,979.621983025724,0
81.96043607274387,585.4577300755184,17
35.203585390468525,17.45709919126648,15
81.08110397186296,878.5861740424181,22
41.95178089698577,29.17988972911689,13
89.4558420480983,741.7576914249007,5
52.3269767724106,137.5298055002595,14
85.41025720569522,735.7741243422643,7
9.756913389187304,572.7204026089096,14
80.35495881989057,19.522857073724364,1
48.279898424549714,281.5994335671378,1
49.63725153174553,73.45484909675115,3
90.04420725713362,305.0039658853314,2
72.3309537399734,118.01173271050858,9
29.429922610141706,28.830401915997395,7
34.04898013730825,837.0310325862481,10
81.38892881351201,644.6095981454919,7
50.05135017716408,119.3311488485781,16
22.21287570276117,969.852760096718,20
36.04431326959676,410.8645230165056,20
89.76796231829123,551.2243878892085,6
49.35045710092463,723.3094306654058,13
52.67319292799746,883.0181008985061,7
10.10536950956389,588.3893262228405,16
61.83989100684363,445.46885346536567,5
61.44214807488545,346.715126016804,5
1.1893119941352448,73.63376874123895,0
32.05624163249614,793.7312599351816,6
38.12308394571764,422.2461686756383,22
73.4991111212087,311.38011843007763,7
57.28364989555716,708.9765877371352,18
85.35293737507395,731.3816976471873,3
45.55257861708223,816.8484662779615,19
19.13619516545476,743.4000691906823,18
67.24266339810032,545.2837335532507,14
71.39670893699031,763.5498056860278,23
38.55433741775942,289.467783390866,11
4.996668179875153,427.6713084865414,20
81.96681761804882,828.3705622206786,15
98.32112950027891,405.775693023909,9
15.8395530406219,673.3045524588292,17
54.98039363092552,174.32581361878718,14
68.22959868979773,73.02392161348892,14
14.404867762476805,996.1709210770852,12
49.2110648549846,162.30681514979685,21
88.29768041381624,474.82088924384016,1
66.11646227719731,867.53705700105,14
23.70236691699542,361.9284192619828,3
46.12354249073852,2.7360021348771246,8
22.60269043715567,94.10757917908042,8
68.7333858513917,869.4955846385087,17
66.09890729729474,759.5687034985747,17
66.71923927901841,417.9947253535831,8
84.82031227045292,218.40374838524716,0
9.112208165850776,265.582581517029,8
92.7047062106357,567.7116773433349,8
94.34680666933846,152.0714682115356,15
2.6976206743552837,613.4488355560152,9
4.496105845078513,121.21599236080682,18
95.03869163989152,576.3829924736641,5
69.98969682151191,758.955753768649,11
51.11042016689837,184.7037179240564,17
40.10970032385482,370.1308602475578,22
28.93348906135599,586.5414724343599,13
89.842997856581,958.6439623924892,6
71.4234019872132,815.5470979469752,7
10.459447630592178,258.3866137080181,23
26.252470782806693,936.5127188647484,21
59.92273417476169,307.8532638433251,6
33.27206898241997,793.6078356552741,13
42.39936502857886,498.8946471586893,22
68.20338589844953,513.5539712195405,2
9.022107615483607,14.16166520718165,2
90.21389301394396,149.11328508886578,6
53.07161939231239,203.9723233930392,11
78.20191811788078,369.78896416536367,19
51.87581171168898,809.4978223282856,0
1.298738671072075,914.7415034044666,12
55.37729523717558,595.8540117796603,21
91.69878193398112,571.2294362053352,3
98.0429846484639,282.858449412799,20
40.42858665316984,438.40910222505767,0
99.33453544315358,353.85538381661786,21
54.65713119387837,866.4102743279122,17
87.76499280961725,675.018124282046,1
52.022947319429946,859.047737024106,5
43.58398739489356,449.61483093859033,22
37.5004752168269,190.4710391907661,4
65.64629407016348,69.68327162334809,19
37.757295685249126,67.12102355121574,1
68.49501749729922,509.5076337591683,8
96.5519697007716,254.5772621938275,1
96.20593503696892,765.9509523711719,7
52.4875765818512,73.87504457928529,14
40.874092971696285,859.325945387948,20
93.48972865461408,693.4815021557614,4
53.9632029373866,785.814459505284,1
5.727144747076663,333.0625223543795,20
20.165412715285623,758.0063208278192,1
72.44497778220807,133.95436928481274,7
79.27473020395004,53.66178682257194,22
48.50883070044433,161.63894854986717,20
56.496198507753945,893.9468110360289,0
55.28112951757876,253.5356616364344,12
74.44763131258152,58.718099380348335,13
20.122394930486152,113.40669375824896,22
61.66881762679968,529.5861484871162,22
43.76728400875894,387.4696422230796,7
43.61742776878581,826.3554155545896,17
9.22307767982683,4.948117369997118,7
80.65994976605924,659.7130561397297,2
28.13483591814694,333.4979049702781,14
49.68290280969676,14.40163619449275,20
33.47907157708535,644.1202962836766,12
60.54607361469202,591.6182415055123,6
11.17306806979581,434.6160777417747,17
16.895329355179413,185.91385497068623,5
85.23910820662113,682.7412222568541,19
70.18734726959454,803.3842592989217,18
14.90619226249057,994.1339957160662,23
2.288960294839526,507.1480387417957,12
75.70179071175434,638.6439548500132,5
58.00664048835906,413.5542497874385,17
79.69721533463067,920.5455252303792,10
85.2442979704432,459.6074371878052,16
60.86724936677342,581.1405442287754,3
37.99058618058081,381.3194953002669,9
86.94406264829132,363.4384768940405,19
53.272254521342965,472.21107075722114,23
20.77753983133892,391.7824921230509,7
30.39237238656624,880.1878936163125,12
3.16106380056137,480.5155587511407,8
1.400255106578907,511.65280907580967,22
48.270321355137455,52.93568323247111,3
78.93157097936893,778.86137557817,18
38.39204787938255,761.9637350237424,12
38.64966129492241,869.7895440080505,23
88.20961973798937,123.07162679860828,20
64.12067991909896,987.0041986818773,15
35.83510728467978,348.20872599781194,13
59.14597753155725,240.10656494198025,6
10.194398972983477,466.8194242820988,19
10.231194473625536,38.796429977953736,1
75.14291354535732,853.8815193590456,9
87.44316340427052,733.0596425711541,23
65.51916074137004,619.0443189743299,4
8.8414499533235,614.9213319527854,22
99.48794760001113,655.0464940891281,7
98.70872338066576,181.3897955645836,21
44.07334027507149,492.1101144964374,4
7.229011306888788,158.66242918460682,12
51.40191993304014,913.1139279052572,8
31.469598491535088,395.64466558427023,4
17.181849103591862,987.6215810427404,17
8.63164979137303,200.4974932804444,16
10.061871705601622,708.2642960078906,9
10.338732384796469,110.80059507370254,14
35.78320095675206,575.0752107471484,20
26.28995049694478,548.6475834009151,21
11.305467899405864,723.4193594110164,15
20.0739602687968,361.383001510002,11
1.902259945846119,312.8389343884513,6
61.12171170262638,152.30484696761692,18
96.794518434396,256.4708780384008,10
74.67890015184798,591.8071761041319,19
62.98571145447366,888.2929009465785,13
97.73903344347696,872.3868192337858,3
28.121236730490597,603.2447086870812,7
66.8040838760989,384.8407663943494,7
26.93552531793344,841.8044816176025,12
48.665533401082726,487.6018930367293,15
26.72552562324575,785.1971541871753,9
23.69385360443922,726.9973553236401,19
75.588325011417,117.4476285539826,15
25.53296868294478,115.36123253929452,21
65.50069632927887,317.4669680169289,17
82.51397823207726,585.6847121259215,2
21.17445240348809,610.8987115492276,13
48.26704319651436,567.0228636239001,15
26.281683982384884,938.8360168733586,22
39.73891626038575,721.7454401815606,3
82.85308164747597,228.21885732109303,22
72.25198604109191,710.381278398661,12
8.046945971569652,946.386751076938,23
2.8526116943345947,552.3003736640679,9
52.1532136311182,294.46757822907466,12
96.69784661165998,930.9775619720584,23
84.27847596683473,899.2743440328426,13
69.9035964017715,910.2607289089664,0
53.05582017809498,529.9261099313994,19
62.1936952829218,338.18458515586934,18
95.91990832599625,712.4275006059003,10
93.26720535299444,849.8442276698804,15
73.29911241101208,631.1664051635782,15
30.95404818990593,204.76505341392303,9
99.68152539189794,974.3962960078009,15
27.415193782925492,544.1907005517602,5
63.31536766363697,320.0700552236715,18
81.94916711941771,356.4631744691331,3
16.838622206038522,739.9516861001215,2
56.8327511212251,678.5081651056972,8
10.319341954089476,523.2463387468982,23
38.79497240330978,321.6075768339661,9
32.97337291651961,390.250266672692,17
20.62541308225225,186.966676875993,2
79.41522766713851,69.22498845853187,3
13.877413846723751,243.24614091401065,0
65.60857692419577,350.7048978457373,7
42.29477171488954,870.1481078758153,6
67.40399895517245,485.9759280323756,16
52.48171064158349,799.383209788544,5
64.73449191175247,863.6119151445743,13
72.6093477339291,744.9104947170006,19
38.56746800507822,582.1275939869361,16
99.00295784532504,326.5502495236455,22
74.11385486313982,721.9086272257011,7
54.91829373966092,234.06165668213416,18
22.75086926560728,54.75674185941348,14
7.784720224444763,305.9786430933328,22
63.85388598211274,717.678038294312,3
95.4993628594992,471.0256172958094,14
92.99582218288955,712.7537277361891,16
9.290063546677896,710.9525249761688,2
53.49547989929749,619.3489453514927,21
8.394855374415066,39.26249399557169,23
84.14090450014939,169.0132102907228,4
44.32464636344583,835.4330320094582,14
73.76164131268179,405.3957642219945,23
96.63152397982302,646.8647938605783,15
92.39990705872889,430.3024943726031,3
90.8663889417564,902.7243436900762,10
52.1753107458671,642.8126511214299,19
22.296817686275823,456.8931999118846,17
44.33641882569807,719.2549988692795,16
31.007256375365223,606.9176644215597,21
16.337699699537424,428.81320694783176,13
28.03238606852423,780.9244240438629,16
96.15014359130728,497.0363320338762,3
0.1754139902033546,766.5338953183701,6
30.894144738890397,869.8451599712088,8
41.90535939487566,52.56405653300112,18
47.45276103084549,860.1354458933052,8
91.04097712241108,25.41192614475973,22
26.85599705261854,761.8829674767974,18
89.44428774270617,859.0964882400687,12
34.852895432551314,600.6439785013297,1
45.496229552787625,925.0778492177208,3
13.661832328112478,948.1615760609548,19
90.89613521346196,285.5285454270251,5
84.9215984549258,649.0307458407765,3
62.20151955122745,32.77986482016493,21
80.86573977587712,292.5555430090259,22
25.933910570039032,517.3111657944346,0
20.838596170993217,867.0199757137684,13
45.40043191654024,510.01719872444494,23
31.565046567306357,113.31141030171356,14
45.297131089909016,504.31273852810176,9
68.42407215230833,984.6985209852246,11
78.72570752588449,846.9719449108139,19
61.7654776547996,771.8099577085453,4
5.539912225197686,537.9559852646372,11
34.08281989862276,73.56960992230832,2
40.618878291338646,372.9928291279763,0
50.69513662990557,919.3481814407298,18
98.5931016545764,451.69780175309694,11
94.42653506735688,997.9261807598874,1
18.7858489941578,256.2035748702425,4
55.33980888923504,896.5951371886115,22
39.198140159577285,465.261797133035,7
34.72009427153826,295.91207688259124,0
35.78370702627415,83.75061106590375,20
31.152919285271903,489.3274125946885,6
63.16072027108979,972.3698797294428,12
66.65173324815213,733.0772743400498,18
55.93053823337719,993.1992652177277,20
46.19273964668287,573.9627923560121,12
27.802043875238567,93.55296555481095,0
25.46235728564308,266.6310075266478,20
10.505934448292486,374.7586374024066,22
93.52727409011756,752.94864823049,18
67.81683178850332,924.7664819165232,3
23.44561108150569,624.7579951361636,5
34.97943127759696,609.4585357281029,11
59.96894754017536,199.03745670052663,1
4.670088928954163,762.2954555581384,10
14.721187437373317,190.99238715363865,5
87.22464022372566,194.16274074465343,1
97.98854693218765,724.8843318702922,5
24.687650784137848,427.1585744060656,13
22.384355620869577,140.09734543676333,18
97.44779566565062,330.66602056983095,11
12.703675280312057,718.3475534955787,14
3.933281384507914,8.358658943613872,16
76.89403216187303,226.6606244219992,19
14.506323412674991,931.3337615541824,12
55.960140868323904,549.1168245217557,11
67.97702096578993,951.9991282455754,10
6.73606505639307,891.8158425400616,11
16.06405076617916,216.8865079201563,1
78.21373294385106,322.09685690079823,14
93.31648909760382,733.6187431161401,1
54.82652613312575,358.9636997001141,11
98.4179854639848,465.43913851917785,13
81.5519365908927,911.7554698443184,16
46.37446129399516,105.473882286535,0
10.808147652914924,349.9036048054218,4
44.2817951441321,902.5027280763964,9
30.168000692882067,680.3220131622932,18
82.75007997088034,723.4549466405795,10
79.46742026847845,771.1034536121748,10
37.26268791152879,559.8614130437943,1
68.48812050962708,623.3433300344044,6
8.84412707826704,808.1204197158235,14
85.96467255858487,479.8440651321077,16
82.68282084694772,365.4307691935748,2
9.866738504014616,188.26059669284268,19
38.63137447493401,857.3302406402396,8
92.91414405967608,596.0376929034172,22
56.01435186941855,324.3537767153215,14
36.80476709360464,220.50223467493305,3
57.45401153297769,356.1895375056497,19
44.37929631070303,997.9065553338196,7
17.1985511812252,555.3150633709525,10
41.53170388373096,308.52672884246147,9
55.067361073191215,120.23395162214744,11
3.6871062308798,440.04854297414965,23
87.31643306028872,455.5021626670378,19
8.321600333367163,806.2565898767099,21
99.6332340357873,412.5252839609327,18
81.97411624056194,889.0302158051526,21
36.44233265112607,470.5750048628928,14
5.639253773315877,256.5154764207662,15
99.33366718488348,854.9327315008879,10
17.339080957771458,709.8726216667249,14
48.97767455169363,984.4633658741384,23
54.01039953922727,71.08176734757998,9
61.28311924565156,465.9249364164635,8
93.63558268494069,18.258376377351617,15
93.50416351972788,734.7336017579763,13
81.27386021260307,234.7400540320216,3
13.538536462384087,225.3510637970849,16
66.65939869453757,391.5976268064075,13
10.180986736662144,161.69591668527272,13
19.358488428018184,939.2714326433686,3
14.34944261589922,178.18267802160614,0
73.84783184421376,369.7469961901024,5
92.06848171790443,104.1142189041696,21
27.05916159395508,465.0036652201487,16
68.26720282884101,631.5233136793644,3
12.946439326625969,719.8919440221483,12
81.8157221063208,598.0262799315441,10
12.608427991261106,889.286666816044,1
34.9631762243679,155.34365782621362,19
36.04664138922482,78.80528817905908,2
10.074582527597295,740.5383293646651,0
15.34785244464364,525.412527308191,6
11.428342114667068,408.5365995303986,12
36.24269605474755,619.1298322142463,5
64.97696812050883,165.32021776907425,19
25.89891671218876,824.4817704705578,11
77.08421966355463,957.4090098333112,19
10.208851292335408,93.59091143700591,20
2.0747303394356043,111.20708663589672,19
27.26156268016612,233.8817213691709,19
74.57075658547967,682.9199541658281,16
98.28033489679264,970.247601983954,11
68.45302540481629,164.5086755645876,21
57.4223955379806,555.0171716790799,12
57.81033757305979,82.6018568215563,4
48.82430533880263,535.5697232969877,17
38.69000590614961,236.82960518952663,10
42.75063013857904,635.0393021465424,0
30.72227778509373,191.1538215719598,20
4.792776750034711,957.71863214446,5
34.31632908955944,989.6733969124411,6
39.04350210303355,624.9291319384597,7
75.76763280474435,506.1929275935052,1
66.3030675340058,445.27335050138174,22
6.663665672686303,210.903074239565,20
70.17237471891693,232.16690761563,10
5.864637628790459,292.5171328741408,15
13.949475933952836,273.51150694491423,6
57.96443591093422,304.7641792085829,20
27.23741534584899,311.1950408454456,17
75.9457389511482,128.00212194923222,12
29.754631912241837,414.118245629757,17
13.525386584102982,857.5098194340472,12
93.65725444525754,447.6809483169566,11
39.8108760920875,204.1046388990685,8
65.29481828205078,830.1656404898573,1
27.732934535156534,418.4141329724822,13
28.446209460411765,255.37543477326085,6
62.95332208208296,993.9033443438022,15
54.24040970924837,48.74715676946661,19
47.94006709321644,129.16812750301565,2
54.23451257726948,232.8286158782368,23
26.66458162620161,220.4623277057053,12
89.10005763030806,703.0200676805281,3
86.36518496060359,376.46622112252845,20
16.459140976730314,128.66755123811825,3
84.75775132535463,307.5623618915192,5
25.464907292878003,801.8046879465336,12
28.936783561688017,505.185306431872,6
52.168289016390666,377.3422842827681,19
29.903531903618475,536.890394151756,1
25.81235147069065,454.38473121059263,19
20.059667391511272,746.2817529763914,0
45.32782916515378,326.5244721080345,11
53.02611340702445,88.42870987804541,12
77.90169427589983,429.73992222020775,3
17.606019302545207,351.65967875190654,15
42.26315532177366,644.0800892006375,16
94.46126840027128,624.4749184641313,1
79.60575887451625,218.4931305885607,1
24.96341654639418,271.3858238870398,17
4.239002323761055,7.391617713944365,7
18.434635487796204,919.7569172243034,4
42.19754555571767,270.212575803639,18
68.49105938701173,292.540718728865,5
36.31643188229009,333.5551115321342,3
80.97429726888399,177.80216892795264,10
46.1435606053961,989.2411306601851,15
41.28198091521443,326.7595372946078,5
83.8291226927163,842.6059829339052,21
59.87276223944825,49.07926165808129,16
50.628245401210926,275.9509001838444,8
84.8968892409423,713.4296349051308,18
9.055983235854637,386.677485787284,1
25.28090317095506,140.52627755309587,23
52.245567357893954,375.78235008041713,22
84.43948048153807,941.3644365433532,14
69.0945955762565,603.4191308086686,9
69.62256006283549,236.07462921917133,9
57.0004389941227,595.5219798438598,10
95.94303106074796,469.1311744410104,9
72.23146697276509,987.6494410299744,0
34.58072375635053,293.1532909133312,19
83.36456058388303,414.8660725141956,18
85.16053787158661,794.6128534148559,1
70.97818157457269,869.070018243631,4
24.097083047266064,545.165379675976,17
60.23412762231648,280.45894524506446,4
4.022014384635176,589.4890350338857,21
29.19376305854142,9.375174241395444,10
16.130745524097467,674.3568977823737,7
76.54866397970211,565.0973232902047,5
37.92999257348038,692.5287765045152,5
69.84206820510606,394.4737349728082,20
95.6244554923044,43.84155589803196,0
29.2246324244842,69.66973782687957,17
1.7070469576770275,650.5290331051826,8
39.8781648539014,514.9295507825844,4
15.816600186211527,652.9788324977766,16
69.61110688638983,201.86979806787,22
71.3042425929506,797.5669082159931,16
50.447907504461085,15.04682520937328,20
58.46793573499206,529.0224202026401,21
50.54454638719861,858.0692997599299,20
98.3453196069024,813.7364133330263,19
1.5317858373250726,31.60958041870554,10
43.87892852897842,8.644875130789597,16
33.088016276044726,742.8969216217715,21
46.29847940461615,184.02375272284425,2
58.52051784483008,634.49596745038,2
17.115556299210656,708.0190204490347,15
30.68058004772933,734.5870448692743,8
93.14456705810288,257.9247449174403,13
66.45342855976529,790.2473436789215,21
40.69927433049399,11.075434619499337,17
75.74679426659304,505.17194252540855,2
28.63416358877548,120.51885270904828,10
13.538208434713503,405.76248533571913,17
1.2916828470893815,331.47506542653906,9
14.9609385659925,684.7472640990743,21
25.02157740050673,424.71959014033234,1
47.24251696552951,167.4355826994419,16
45.2858601319461,335.6662511052627,0
17.050291876279033,251.4366232104032,3
77.35031804192616,603.6453393704446,7
30.913154063516657,541.4474497397332,15
66.05535435148536,733.8345010631562,9
96.9207758483485,181.63392483257255,7
77.95190416903205,689.30778399432,14
85.94210960051558,262.43507980666334,22
63.33899948576715,475.1617668088824,3
70.13361282347908,771.7841534134756,15
41.72194611747088,349.7957043356303,1
44.39796030759828,320.1238886405528,1
91.0409384205594,895.6916202615089,17
70.6722545560361,930.6765814776828,15
48.346087490322695,637.5038557834112,6
1.118830763357226,649.4602793028796,2
53.09482972185147,466.6877353748058,19
47.93473613395884,545.1728648228127,15
23.10149301883826,901.463647204144,0
53.08763637742495,305.3628872688261,5
18.83787741133469,910.4930176922242,1
63.81205210112246,42.90414033952705,8
38.34996202979348,240.6986847016749,21
41.1907316698284,668.7985518029649,7
0.1057701375144049,166.87565406463557,20
13.246166287919792,308.5112031219507,18
49.04915105437333,392.66825924359495,8
48.73813890518858,862.7520960652498,12
54.80491936969896,571.2148404443902,7
13.695900445259202,810.7722954275492,16
79.2555167330446,365.36246787890747,2
68.75405875168855,145.36087981913494,13
25.62458463589824,270.4926909877563,17
18.771202932780927,505.55700097972846,6
69.80220440919884,175.86078621199175,1
20.83129418891021,494.3257699435521,18
97.58950269401667,77.93188749196744,21
27.28125291473574,104.69184406819431,3
32.943110453946325,62.408771923568864,23
50.648825363319325,860.9704398204667,1
20.61777571562886,270.76626333869103,17
42.76426636381373,831.8124279464447,15
31.43843332256274,131.4359499397262,19
39.8687219691122,541.9819813031779,17
55.26386826548262,396.80985569519146,17
79.76095176904961,933.0937327961974,20
56.01493638088908,528.6926965612911,6
20.97362454516635,354.8181012913577,18
16.612816913259543,333.7724052117842,20
2.136418205420332,377.9011174155987,20
21.774241895720422,352.08521569963744,13
98.74050999293176,198.34983449189025,14
93.80798494593311,366.2793914189787,9
71.01786164033325,19.599757021004027,14
38.12793906101293,304.83519395345803,19
74.68793987964753,437.5902573109736,5
25.1839585657236,731.5095320844052,3
21.779543905794085,359.0935688917677,9
19.293608220883684,643.6439989849424,15
49.14331292236758,296.3257449358437,14
78.01910769067734,826.6932161262756,16
87.86214533862461,634.9450615207363,3
1.0422575249990351,56.62095519622979,12
99.44165918391484,514.9386247948787,2
7.011599464000806,62.16179888130402,4
29.819745243965038,602.8832803698064,21
7.517839070775356,93.10996718995555,13
76.79858387552345,994.7297206867372,17
35.1078403639882,642.8117978641965,16
66.90068388408325,632.8593862430149,15
38.91639200119394,277.2443637867775,12
48.47150930798314,596.674983118737,2
81.53711133523568,571.9820133774746,14
70.90515841501792,297.0451205542213,5
29.28243197383921,432.45307787999496,22
49.249268034232216,588.2214253433435,20
50.92755251414274,38.17509923548856,13
10.81635686282154,983.7422393849054,16
41.41522845767447,631.7636622685272,1
47.78794788397749,819.3893517956897,14
54.42256559069028,345.45710533489915,15
43.43919965330593,246.59386718381347,3
82.31108159842823,417.811909849508,12
81.4310776521963,425.1518855448524,21
45.040758043633886,115.8542342611033,9
75.3614814624873,163.23562074595856,5
30.22799060295014,911.7623243593129,7
66.27317022889864,949.0936954869236,11
43.52059915560731,748.7807505299547,11
28.09325576639775,132.35540294500203,22
87.55197885917472,81.27695297361326,15
82.55271533502297,572.7201180458969,15
48.16994984504125,75.45633261703554,6
88.32251563883548,987.7056843233906,10
93.923282576891,504.21603009826265,22
75.91290510743127,382.6166783350586,18
60.37946058420438,105.91731537843872,17
52.441662808394895,631.3827112187865,1
65.12041834768134,396.0644353422128,22
24.100353287584674,402.2374784182843,0
90.96151464917004,95.71144149347032,6
35.9855259428544,868.0629527469738,16
90.95865281989605,853.1507493977808,1
91.47249061245134,990.5029611172232,18
37.31423638434459,102.78196234742909,20
65.6571020789517,61.69159678298086,5
28.8952672504486,459.310973922923,7
30.089408007199204,839.8734288809911,4
78.10833831964379,718.8141390495874,19
69.28347610751167,430.1579885774105,1
75.34075251963398,923.7316626438824,15
21.596074956535784,448.3570784177766,6
40.72231113916721,660.106019211876,5
45.76779775696343,690.8099872531119,4
97.59124338003382,68.81543538753243,16
26.59019838652954,162.70875950428177,22
5.566373332634667,604.3392533993999,3
23.705830085306268,133.2846099782331,14
48.03326321697106,797.1512563989463,22
81.0745476005379,166.96363223527445,18
90.78014792224202,370.7542938724664,20
48.43021393721918,687.870660621251,21
99.9244198298506,737.62829581457,13
38.44905865491302,321.3833578828944,10
4.046759385618548,58.14607185389497,11
22.7113010541114,93.08887210790606,21
33.49481459028934,133.84732898039442,9
39.55275488493562,39.36514341182074,20
8.852412301138058,542.3570923657122,17
58.47975858429346,837.3475418439249,8
72.83653619362708,129.6128528607202,16
69.50662540905391,67.99127027632656,1
42.00388774863902,919.939401874409,22
34.496820318109165,338.3629719811284,9
22.83763707862294,514.6358302148731,1
14.500553645862269,620.7275421739959,17
44.07105004260643,470.0846696530361,1
51.99169409430103,561.5145409165095,17
18.935797968428396,344.10361719835515,23
82.3696502839503,640.5842216653099,5
22.29273475601411,38.01386715056976,10
51.22674876225746,252.3948816014331,8
21.641864081750903,558.4018340544753,6
72.68198073648546,374.7625773299205,4
43.21944222765842,330.09500867022655,4
93.19952608911558,568.6399294201119,15
78.15184648997034,976.338495563672,8
6.9525714099486375,740.1643679556802,2
66.79367281711524,227.20419901074092,6
61.75630804013974,27.18567386796944,3
96.31364113511628,626.1880144367028,22
69.50340320729708,646.7788070827978,17
43.51109251114832,974.4999375118192,20
49.00680230381911,572.271546371559,22
42.28581107776144,231.82398571810623,2
64.21359601980627,962.8148889380386,23
